tipo,activo,fecha,direccion,patron,puntaje,prioridad,calidad,rsi,tipo_mercado,calidad_mercado,score_mercado,estado_tendencia,resultado,precio_entrada,precio_entrada_original,precio_cierre,movimiento,distancia_resultado,excursion_favor,excursion_contra,fuerza_cierre_siguiente,open_siguiente,close_siguiente,high_siguiente,low_siguiente,rango_siguiente,razon
binary,EOSUSD-OTC,1782071400,call,liquidity sweep alcista,25,4,A+,48.15,TENDENCIA_ALCISTA,NORMAL,63,ALCISTA_NORMAL,LOSS,0.071035,,0.070285,-0.00075,-0.00075,0.00026,0.00149,0.5086,0.071175,0.070285,0.071295,0.069545,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 48.15, recuperación en zona de soporte, envolvente alcista, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 63, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 52.83, VALIDACIÓN MERCADO: sweep permitido a favor de tendencia, ZONA SR: CALL permitido: cerca de soporte, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,AUS200-OTC,1782071400,call,pullback alcista a EMA,20,4,A+,53.08,TENDENCIA_ALCISTA,NORMAL,55,ALCISTA_NORMAL,WIN,8836.656575,,8840.203275,3.5467,3.5467,4.56995,-0.00195,0.776,8836.658525,8840.203275,8841.226525,8836.658525,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión alcista reciente, RSI: 53.08, rechazo comprador fuerte, pin bar alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 55, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 51.51, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,USDSEK-OTC,1782071700,call,pullback alcista a EMA,19,4,A+,56.2,TENDENCIA_ALCISTA,NORMAL,64,ALCISTA_NORMAL,LOSS,9.607295,,9.598865,-0.00843,-0.00843,0.00252,0.0091,0.6867,9.606845,9.598865,9.609815,9.598195,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión neutral, RSI: 56.2, envolvente alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 64, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 67.03, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,USDCLP-OTC,1782071700,put,CHOCH bajista,18,3,A,48.32,TENDENCIA_BAJISTA,LIMPIO,76,BAJISTA_FUERTE,LOSS,846.74015,,847.12725,0.3871,-0.3871,0.4684,0.4717,0.4113,846.74055,847.12725,847.21185,846.27175,,"ESTRATEGIA: CHOCH bajista, CHOCH bajista: rompe estructura inferior, EMA favorece venta, CHOCH con contexto confirmado, presión: presión bajista reciente, patrón contexto: patrón bajista sin contexto suficiente, RSI: 48.32, CHOCH apoyado en resistencia, calidad A, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: LIMPIO score 76, TENDENCIA AVANZADA: BAJISTA_FUERTE fuerza 78.9, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,MU-OTC,1782072120,put,pullback bajista a EMA,20,4,A+,42.15,TENDENCIA_BAJISTA,NORMAL,64,BAJISTA_NORMAL,WIN,1155.686195,,1152.900655,-2.78554,2.78554,2.85318,0.26548,0.8904,1155.677615,1152.900655,1155.951675,1152.833015,,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión bajista reciente, RSI: 42.15, rechazo vendedor fuerte, shooting star bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 64, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 52.85, VALIDACIÓN MERCADO: pullback bajista permitido con filtro reforzado, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,USDCLP-OTC,1782072240,call,liquidity sweep alcista,27,4,A+,47.96,TENDENCIA_BAJISTA,NORMAL,64,BAJISTA_NORMAL,WIN,848.00375,,849.31625,1.3125,1.3125,1.6721,0.2531,0.7212,847.92775,849.31625,849.67585,847.75065,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión neutral, RSI: 47.96, recuperación en zona de soporte, envolvente alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 64, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 58.36, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
turbo,ATOMUSD-OTC,1782072360,call,pullback alcista a EMA,18,4,A+,56.58,TENDENCIA_ALCISTA,NORMAL,60,ALCISTA_NORMAL,WIN,1.965955,,1.975115,0.00916,0.00916,0.00916,0.00081,0.9358,1.965785,1.975115,1.975115,1.965145,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión neutral, RSI: 56.58, pin bar alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 60, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 60.23, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
turbo,ATOMUSD-OTC,1782072540,put,liquidity sweep bajista,25,4,A+,57.89,TENDENCIA_ALCISTA,NORMAL,60,ALCISTA_NORMAL,WIN,1.965895,,1.959125,-0.00677,0.00677,0.00722,-0.00065,0.9056,1.965075,1.959125,1.965245,1.958675,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión bajista reciente, RSI: 57.89, evening star bajista, patrón contexto: evening star válido en resistencia, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 60, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 57.66, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,LINKUSD-OTC,1782073140,call,pullback alcista a EMA,19,4,A+,50.46,TENDENCIA_ALCISTA,NORMAL,58,ALCISTA_NORMAL,WIN,6.492605,,6.527075,0.03447,0.03447,0.04414,0.01375,0.611,6.491705,6.527075,6.536745,6.478855,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión alcista reciente, RSI: 50.46, envolvente alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 58, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 61.96, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,BCHUSD-OTC,1782073380,call,liquidity sweep alcista,26,4,A+,56.12,TENDENCIA_ALCISTA,NORMAL,55,ALCISTA_NORMAL,WIN,201.414485,,201.964735,0.55025,0.55025,0.78329,0.01466,0.633,201.459615,201.964735,202.197775,201.399825,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión neutral, RSI: 56.12, rechazo comprador fuerte, pin bar alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 55, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 58.61, VALIDACIÓN MERCADO: sweep permitido a favor de tendencia, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,LINKUSD-OTC,1782074040,call,pullback alcista a EMA,19,4,A+,56.27,TENDENCIA_ALCISTA,NORMAL,59,ALCISTA_FUERTE,WIN,6.587665,,6.626355,0.03869,0.03869,0.03869,0.02767,0.5603,6.589175,6.626355,6.626355,6.559995,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión alcista reciente, RSI: 56.27, morning star alcista, patrón contexto: morning star válido en soporte, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 59, TENDENCIA AVANZADA: ALCISTA_FUERTE fuerza 71.83, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,HK33-OTC,1782075000,call,pullback alcista a EMA,19,4,A+,58.46,TENDENCIA_ALCISTA,NORMAL,60,ALCISTA_NORMAL,WIN,25567.186185,,25609.322185,42.136,42.136,44.59288,6.3371,0.8397,25566.555665,25609.322185,25611.779065,25560.849085,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión neutral, RSI: 58.46, envolvente alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 60, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 69.54, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,PENGUUSD-OTC,1782075120,call,pullback alcista a EMA,18,4,A+,54.44,TENDENCIA_ALCISTA,NORMAL,70,ALCISTA_NORMAL,WIN,6.478415,,6.533805,0.05539,0.05539,0.07359,-0.00056,0.7272,6.480695,6.533805,6.552005,6.478975,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión compradora por mechas inferiores, RSI: 54.44, pin bar alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 70, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 63.08, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: zona válida, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,XPDUSD-OTC,1782075240,put,liquidity sweep bajista,27,4,A+,54.55,TENDENCIA_ALCISTA,NORMAL,73,ALCISTA_DEBIL,WIN,1404.5935,,1398.8575,-5.736,5.736,5.785,0.406,0.9267,1404.5945,1398.8575,1404.9995,1398.8085,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión bajista reciente, RSI: 54.55, rechazo en zona de resistencia, envolvente bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 73, TENDENCIA AVANZADA: ALCISTA_DEBIL fuerza 47.36, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,KLARNA-OTC,1782075600,call,pullback alcista a EMA,16,3,A,54.91,TENDENCIA_ALCISTA,NORMAL,57,ALCISTA_NORMAL,LOSS,19.2705,,19.1965,-0.074,-0.074,0.033,0.087,0.6667,19.2765,19.1965,19.3035,19.1835,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión bajista reciente, RSI: 54.91, pin bar alcista, calidad A, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 57, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 65.95, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: cerca de soporte, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,NOKJPY-OTC,1782075720,call,liquidity sweep alcista,25,4,A+,38.68,TENDENCIA_BAJISTA,NORMAL,57,BAJISTA_NORMAL,WIN,16.628565,,16.632045,0.00348,0.00348,0.00644,0.00347,0.3461,16.628615,16.632045,16.635005,16.625095,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión neutral, RSI: 38.68, envolvente alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 57, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 66.89, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,OpenAI-OTC,1782076920,call,pullback alcista a EMA,19,4,A+,49.21,TENDENCIA_ALCISTA,NORMAL,59,ALCISTA_NORMAL,LOSS,1417.940805,,1417.118165,-0.82264,-0.82264,0.08311,1.01567,0.6725,1417.857145,1417.118165,1418.023915,1416.925135,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión neutral, RSI: 49.21, envolvente alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 59, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 51.47, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,USDINR-OTC,1782077040,put,liquidity sweep bajista,24,4,A+,61.41,RANGO,LIMPIO,75,ALCISTA_DEBIL,LOSS,95.5305,,95.5425,0.012,-0.012,0.01,0.016,0.3846,95.5325,95.5425,95.5465,95.5205,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 61.41, rechazo vendedor fuerte, pin bar bajista, calidad A+, memoria permite operación, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: LIMPIO score 75, TENDENCIA AVANZADA: ALCISTA_DEBIL fuerza 44.71, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,OpenAI-OTC,1782077280,put,CHOCH bajista,18,3,A,42.45,TENDENCIA_BAJISTA,NORMAL,61,BAJISTA_NORMAL,WIN,1414.273615,,1413.927085,-0.34653,0.34653,0.48619,0.51659,0.2747,1414.202545,1413.927085,1414.790205,1413.787425,,"ESTRATEGIA: CHOCH bajista, CHOCH bajista: rompe estructura inferior, EMA favorece venta, CHOCH con contexto confirmado, presión: presión bajista reciente, patrón contexto: patrón bajista sin contexto suficiente, RSI: 42.45, CHOCH apoyado en resistencia, calidad A, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 61, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 68.19, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,TESLA-OTC,1782078000,call,liquidity sweep alcista,24,4,A+,30.88,TENDENCIA_BAJISTA,NORMAL,59,BAJISTA_NORMAL,WIN,404.624705,,407.107635,2.48293,2.48293,2.48786,0.21675,0.9164,404.629145,407.107635,407.112565,404.407955,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 30.88, rechazo comprador fuerte, martillo alcista, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 59, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 58.1, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,APPLE-OTC,1782078180,call,pullback alcista a EMA,20,4,A+,54.56,TENDENCIA_ALCISTA,NORMAL,57,ALCISTA_NORMAL,LOSS,293.510525,,293.427755,-0.08277,-0.08277,0.04072,0.27686,0.2374,293.503135,293.427755,293.551245,293.233665,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión alcista reciente, RSI: 54.56, rechazo comprador fuerte, pin bar alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 57, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 69.66, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: zona válida, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,AUDCAD-OTC,1782078300,put,liquidity sweep bajista,25,4,A+,63.33,TENDENCIA_ALCISTA,NORMAL,71,ALCISTA_FUERTE,LOSS,0.990235,,0.990355,0.00012,-0.00012,9e-05,0.00022,0.4194,0.990225,0.990355,0.990455,0.990145,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión neutral, RSI: 63.33, envolvente bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 71, TENDENCIA AVANZADA: ALCISTA_FUERTE fuerza 71.7, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,SP500-OTC,1782079020,call,pullback alcista a EMA,19,4,A+,54.15,TENDENCIA_ALCISTA,NORMAL,68,ALCISTA_NORMAL,WIN,7615.300395,,7616.387745,1.08735,1.08735,1.70247,2.18493,0.2775,7615.309075,7616.387745,7617.002865,7613.115465,,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión alcista reciente, RSI: 54.15, envolvente alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 68, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 50.67, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,IOTAUSD-OTC,1782079020,call,CHOCH alcista,18,3,A,56.83,TENDENCIA_ALCISTA,NORMAL,56,ALCISTA_FUERTE,WIN,0.044775,,0.044795,2e-05,2e-05,0.00019,4e-05,0.0435,0.044785,0.044795,0.044965,0.044735,,"ESTRATEGIA: CHOCH alcista, CHOCH alcista: rompe estructura superior, EMA favorece compra, CHOCH con contexto confirmado, presión: presión alcista reciente, patrón contexto: patrón alcista sin contexto suficiente, RSI: 56.83, CHOCH apoyado en soporte, calidad A, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 56, TENDENCIA AVANZADA: ALCISTA_FUERTE fuerza 71.95, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,IMXUSD-OTC,1782079320,call,CHOCH alcista,19,3,A,57.52,TENDENCIA_ALCISTA,NORMAL,55,ALCISTA_FUERTE,LOSS,0.144895,,0.144235,-0.00066,-0.00066,0.00022,0.00087,0.633,0.144925,0.144235,0.145115,0.144025,,"ESTRATEGIA: CHOCH alcista, CHOCH alcista: rompe estructura superior, EMA favorece compra, CHOCH con contexto confirmado, presión: presión neutral, patrón contexto: patrón alcista válido en soporte con contexto, RSI: 57.52, envolvente alcista, calidad A, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 55, TENDENCIA AVANZADA: ALCISTA_FUERTE fuerza 72.89, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: CALL permitido: cerca de soporte, ACCION PRECIO: acción precio: CALL sin conflicto fuerte de zona, RUPTURA: sin ruptura confirmada de resistencia"
binary,USDINR-OTC,1782079740,put,liquidity sweep bajista,25,4,A+,65.48,TENDENCIA_ALCISTA,NORMAL,57,ALCISTA_NORMAL,WIN,95.7005,,95.6725,-0.028,0.028,0.035,0.004,0.7436,95.7015,95.6725,95.7045,95.6655,,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos, barrida de máximos con rechazo, presión: presión neutral, RSI: 65.48, envolvente bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 57, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 51.5, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: PUT permitido: cerca de resistencia, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,US30-OTC,1782079800,call,liquidity sweep alcista,24,4,A+,37.43,TENDENCIA_BAJISTA,NORMAL,58,BAJISTA_FUERTE,WIN,52797.508535,,52844.349945,46.84141,46.84141,46.84141,10.52183,0.8179,52797.434195,52844.349945,52844.349945,52786.986705,,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 37.43, rechazo comprador fuerte, pin bar alcista, calidad A+, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 58, TENDENCIA AVANZADA: BAJISTA_FUERTE fuerza 75.93, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,GEV-OTC,1782079980,call,CHOCH alcista,18,3,A,57.19,TENDENCIA_ALCISTA,NORMAL,66,ALCISTA_NORMAL,LOSS,1110.647855,,1106.539095,-4.10876,-4.10876,0.40922,5.39507,0.719,1110.712435,1106.539095,1111.057075,1105.252785,,"ESTRATEGIA: CHOCH alcista, CHOCH alcista: rompe estructura superior, EMA favorece compra, CHOCH con contexto confirmado, presión: presión alcista reciente, patrón contexto: patrón alcista sin contexto suficiente, RSI: 57.19, CHOCH apoyado en soporte, calidad A, memoria permite operación, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 66, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 67.03, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
