nivel,clave,total,wins,losses,winrate,ajuste_confianza,decision_aprendizaje,confiabilidad_muestra,probabilidad_ajustada,intervalo_inferior,intervalo_superior,estabilidad_disponible,muestra_estabilidad,wr_inicio,wr_medio,wr_reciente,dispersion_temporal,cambio_inicio_reciente,bloques_mismo_lado_prior,persistencia_direccion,activo,direccion,familia_setup,tipo_mercado,estado_tendencia,firma_pa,firma_mercado,firma_estrategia,firma_evidencias_exacta
PA_DIRECCION,PA_DIRECCION|IMPULSO_ALCISTA_AGOTANDOSE|PUT,15,9,6,60.0,1.27,FAVORABLE,BAJA,53.86,37.57,70.14,True,15,40.0,60.0,80.0,40.0,40.0,2,0.667,LUNA-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_ALCISTA_AGOTANDOSE,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|CALL|REVERSIÓN_ESTRUCTURAL|TENDENCIA|ALCISTA_NORMAL,15,9,6,60.0,1.27,FAVORABLE,BAJA,53.86,37.57,70.14,True,15,60.0,40.0,80.0,40.0,20.0,2,0.667,USDSGD-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|REVERSIÓN_ESTRUCTURAL|ALCISTA_NORMAL,15,9,6,60.0,1.27,FAVORABLE,BAJA,53.86,37.57,70.14,True,15,60.0,40.0,80.0,40.0,20.0,2,0.667,USDSGD-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
CONTEXTO_PA,CONTEXTO_PA|PUT|REVERSIÓN_ESTRUCTURAL|IMPULSO_BAJISTA_MEDIO|TENDENCIA,15,9,6,60.0,1.27,FAVORABLE,BAJA,53.86,37.57,70.14,True,15,60.0,60.0,60.0,0.0,0.0,3,1.0,NZDCHF-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
PA_SETUP,PA_SETUP|IMPULSO_BAJISTA_MEDIO|CHOCH_BAJISTA+CHOCH_CON_PA_A_FAVOR+REVERSIÓN_ESTRUCTURAL,15,9,6,60.0,1.27,FAVORABLE,BAJA,53.86,37.57,70.14,True,15,60.0,60.0,60.0,0.0,0.0,3,1.0,NZDCHF-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|INDEFINIDO+REACCIÓN_ZONA+ZONA_RECHAZO_CONFIRMADO,15,9,6,60.0,1.27,FAVORABLE,BAJA,53.86,37.57,70.14,True,15,80.0,60.0,40.0,40.0,-40.0,2,0.667,EURUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,RECHAZO_VENDEDOR_CONFIRMADO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
PA_SETUP,PA_SETUP|IMPULSO_ALCISTA_FUERTE|CONTINUACION+CONTINUACION_SIMPLE+CONTINUACIÓN,15,8,7,53.33,0.0,NEUTRO,BAJA,51.0,34.67,67.33,True,15,80.0,40.0,40.0,40.0,-40.0,1,0.333,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|PUT|REVERSIÓN_ESTRUCTURAL|TENDENCIA|BAJISTA_NORMAL,15,8,7,53.33,0.0,NEUTRO,BAJA,51.0,34.67,67.33,True,15,60.0,60.0,40.0,20.0,-20.0,2,0.667,NZDCHF-OTC,put,REVERSIÓN_ESTRUCTURAL,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
SETUP_MERCADO,SETUP_MERCADO|REVERSIÓN+SWEEP_ALCISTA+SWEEP_RUPTURA_CONFIRMABLE|MERCADO_NORMAL+TENDENCIA_BAJISTA,15,8,7,53.33,0.0,NEUTRO,BAJA,51.0,34.67,67.33,True,15,80.0,40.0,40.0,40.0,-40.0,1,0.333,NZDJPY-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
PA_SETUP_MERCADO,PA_SETUP_MERCADO|IMPULSO_BAJISTA_MEDIO|CONTINUACION+CONTINUACION_SIMPLE+CONTINUACIÓN|MERCADO_NORMAL+TENDENCIA_BAJISTA,15,7,8,46.67,-1.21,DEBIL,BAJA,48.14,31.82,64.46,True,15,40.0,20.0,80.0,60.0,40.0,2,0.667,NZDJPY-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
PA_MERCADO,PA_MERCADO|IMPULSO_ALCISTA_MEDIO|MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_LIMPIA,15,7,8,46.67,-1.21,DEBIL,BAJA,48.14,31.82,64.46,True,15,40.0,80.0,20.0,60.0,-20.0,2,0.667,EURUSD-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_LIMPIA,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_DEBIL,15,6,9,40.0,-1.82,DEBIL,BAJA,45.29,29.03,61.55,True,15,60.0,40.0,20.0,40.0,-40.0,2,0.667,EURUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_DEBIL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+SCORE_MERCADO_ALTO+TENDENCIA_BAJISTA+TENDENCIA_DEBIL,,
SETUP_MERCADO,SETUP_MERCADO|CONTINUACION+CONTINUACION_SIMPLE+CONTINUACIÓN|MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_LIMPIA,15,5,10,33.33,-2.43,DEBIL,BAJA,42.43,26.28,58.57,True,15,0.0,60.0,40.0,60.0,40.0,2,0.667,MANAUSD-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_LIMPIA,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDJPY-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_NORMAL,15,4,11,26.67,-2.73,DEBIL,BAJA,39.57,23.6,55.55,True,15,0.0,40.0,40.0,40.0,40.0,3,1.0,NZDJPY-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
FAMILIA_DIRECCION,FAMILIA_DIRECCION|REACCIÓN_ZONA|CALL,14,11,3,78.57,2.61,FAVORABLE,BAJA,61.32,45.19,77.46,False,14,,,,,,0,,LTCUSD-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|NZDCHF-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_NORMAL,14,7,7,50.0,0.0,NEUTRO,BAJA,49.56,32.99,66.12,False,14,,,,,,0,,NZDCHF-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA+TENDENCIA_LIMPIA,,
PA,PA|RECHAZO_VENDEDOR_CONFIRMADO,14,7,7,50.0,0.0,NEUTRO,BAJA,49.56,32.99,66.12,False,14,,,,,,0,,EURUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,RECHAZO_VENDEDOR_CONFIRMADO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
PA_DIRECCION,PA_DIRECCION|RECHAZO_VENDEDOR_CONFIRMADO|PUT,14,7,7,50.0,0.0,NEUTRO,BAJA,49.56,32.99,66.12,False,14,,,,,,0,,EURUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,RECHAZO_VENDEDOR_CONFIRMADO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|NZDJPY-OTC|REVERSIÓN,14,5,9,35.71,-2.11,DEBIL,BAJA,43.68,27.24,60.11,False,14,,,,,,0,,NZDJPY-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_FUERTE,,MERCADO_NORMAL+TENDENCIA_BAJISTA+TENDENCIA_FUERTE+TENDENCIA_LIMPIA,,
CONTEXTO_SETUP,CONTEXTO_SETUP|PUT|REVERSIÓN|SWEEP_BAJISTA|SWEEP_SIMPLE|TENDENCIA,14,5,9,35.71,-2.11,DEBIL,BAJA,43.68,27.24,60.11,False,14,,,,,,0,,EURUSD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_FUERTE,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_FUERTE,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|REVERSIÓN+SWEEP_BAJISTA+SWEEP_SIMPLE,14,5,9,35.71,-2.11,DEBIL,BAJA,43.68,27.24,60.11,False,14,,,,,,0,,EURUSD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_FUERTE,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_FUERTE,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|CALL|CONTINUACIÓN|TENDENCIA|ALCISTA_NORMAL,14,3,11,21.43,-2.61,DEBIL,BAJA,37.79,21.73,53.86,False,14,,,,,,0,,AIG-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|MERCADO_NORMAL+SCORE_MERCADO_ALTO+TENDENCIA_BAJISTA,13,9,4,69.23,1.92,FAVORABLE,BAJA,57.12,40.49,73.76,False,13,,,,,,0,,MANAUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+SCORE_MERCADO_ALTO+TENDENCIA_BAJISTA,,
MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|MERCADO_NORMAL+TENDENCIA_BAJISTA+TENDENCIA_FUERTE+TENDENCIA_LIMPIA,13,8,5,61.54,1.28,FAVORABLE,BAJA,54.09,37.34,70.84,False,13,,,,,,0,,NZDJPY-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_FUERTE,,MERCADO_NORMAL+TENDENCIA_BAJISTA+TENDENCIA_FUERTE+TENDENCIA_LIMPIA,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|ALCISTA_NORMAL+MERCADO_NORMAL+PUT+REVERSIÓN+TENDENCIA+TENDENCIA_ALCISTA,13,4,9,30.77,-2.41,DEBIL,BAJA,41.97,25.38,58.56,False,13,,,,,,0,,NZDCHF-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|USDTHB-OTC|REVERSIÓN,13,2,11,15.38,-2.48,DEBIL,BAJA,35.91,19.78,52.03,False,13,,,,,,0,,USDTHB-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
CONTEXTO_PA,CONTEXTO_PA|PUT|CONTINUACIÓN|IMPULSO_BAJISTA_FUERTE|TENDENCIA,12,8,4,66.67,1.61,FAVORABLE,BAJA,55.78,38.84,72.73,False,12,,,,,,0,,NZDJPY-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
CONTEXTO_SETUP,CONTEXTO_SETUP|CALL|REVERSIÓN|REVERSION_ALCISTA|SWEEP_RUPTURA_CONFIRMABLE|TENDENCIA,12,7,5,58.33,0.96,FAVORABLE,BAJA,52.66,35.62,69.69,False,12,,,,,,0,,EURUSD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
SETUP_EVIDENCIAS,SETUP_EVIDENCIAS|REVERSION_ALCISTA+REVERSIÓN+SWEEP_RUPTURA_CONFIRMABLE,12,7,5,58.33,0.96,FAVORABLE,BAJA,52.66,35.62,69.69,False,12,,,,,,0,,EURUSD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_FUERTE+TENDENCIA_LIMPIA,12,7,5,58.33,0.96,FAVORABLE,BAJA,52.66,35.62,69.69,False,12,,,,,,0,,AIG-OTC,call,REVERSIÓN_ESTRUCTURAL,TENDENCIA,ALCISTA_FUERTE,IMPULSO_ALCISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_FUERTE+TENDENCIA_LIMPIA,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|BAJISTA_NORMAL+CONTINUACIÓN+MERCADO_NORMAL+PUT+TENDENCIA+TENDENCIA_BAJISTA+TENDENCIA_LIMPIA,12,6,6,50.0,0.0,NEUTRO,BAJA,49.53,32.47,66.59,False,12,,,,,,0,,LUNA-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_BAJISTA+TENDENCIA_LIMPIA,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|COFFEE-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_NORMAL,12,5,7,41.67,-1.43,DEBIL,BAJA,46.41,29.39,63.42,False,12,,,,,,0,,COFFEE-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|BAJISTA_NORMAL+CALL+IMPULSO_BAJISTA_MEDIO+MERCADO_NORMAL+REVERSIÓN+TENDENCIA+TENDENCIA_BAJISTA,12,5,7,41.67,-1.43,DEBIL,BAJA,46.41,29.39,63.42,False,12,,,,,,0,,EURUSD-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDSGD-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_NORMAL,12,5,7,41.67,-1.43,DEBIL,BAJA,46.41,29.39,63.42,False,12,,,,,,0,,USDSGD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
PA_SETUP_MERCADO,PA_SETUP_MERCADO|IMPULSO_ALCISTA_MEDIO|REVERSIÓN+SWEEP_BAJISTA+SWEEP_RUPTURA_CONFIRMABLE|MERCADO_NORMAL+TENDENCIA_ALCISTA,12,3,9,25.0,-2.34,DEBIL,BAJA,40.16,23.43,56.88,False,12,,,,,,0,,LTCUSD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|CALL|REACCIÓN_ZONA|TENDENCIA|ALCISTA_NORMAL,11,8,3,72.73,1.96,FAVORABLE,MUY_BAJA,57.58,40.46,74.7,False,11,,,,,,0,,LTCUSD-OTC,call,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
SETUP_MERCADO,SETUP_MERCADO|CONTINUACION+CONTINUACIÓN+PULLBACK_GENERICO|MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_DEBIL,11,7,4,63.64,1.29,FAVORABLE,MUY_BAJA,54.35,37.1,71.61,False,11,,,,,,0,,LUNA-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_DEBIL,RECHAZO_COMPRADOR_OBSERVADO,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_DEBIL,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|USDTHB-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_NORMAL,11,7,4,63.64,1.29,FAVORABLE,MUY_BAJA,54.35,37.1,71.61,False,11,,,,,,0,,USDTHB-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
PA_SETUP,PA_SETUP|IMPULSO_BAJISTA_MEDIO+RECHAZO_VENDEDOR_HISTORICO|CONTINUACION+CONTINUACIÓN+PULLBACK_GENERICO,11,6,5,54.55,0.0,NEUTRO,MUY_BAJA,51.13,33.81,68.45,False,11,,,,,,0,,LTCUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO+RECHAZO_VENDEDOR_HISTORICO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
PA,PA|IMPULSO_ALCISTA_MEDIO+RECHAZO_COMPRADOR_HISTORICO,11,6,5,54.55,0.0,NEUTRO,MUY_BAJA,51.13,33.81,68.45,False,11,,,,,,0,,MANAUSD-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO+RECHAZO_COMPRADOR_HISTORICO,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_LIMPIA,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|BAJISTA_NORMAL+CONTINUACIÓN+IMPULSO_BAJISTA_MEDIO+MERCADO_NORMAL+PUT+TENDENCIA+TENDENCIA_BAJISTA+TENDENCIA_LIMPIA,11,5,6,45.45,-1.07,DEBIL,MUY_BAJA,47.9,30.59,65.21,False,11,,,,,,0,,NZDCHF-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA+TENDENCIA_LIMPIA,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|USDSGD-OTC|REVERSIÓN,11,3,8,27.27,-2.2,DEBIL,MUY_BAJA,41.45,24.38,58.52,False,11,,,,,,0,,USDSGD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,RECHAZO_VENDEDOR_OBSERVADO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
PA_SETUP_MERCADO,PA_SETUP_MERCADO|IMPULSO_ALCISTA_MEDIO|CONTINUACION+CONTINUACIÓN+PULLBACK_GENERICO|MERCADO_NORMAL+TENDENCIA_ALCISTA,11,3,8,27.27,-2.2,DEBIL,MUY_BAJA,41.45,24.38,58.52,False,11,,,,,,0,,EURUSD-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|CALL|REVERSIÓN|TENDENCIA|BAJISTA_FUERTE,11,1,10,9.09,-2.2,DEBIL,MUY_BAJA,35.0,18.47,51.53,False,11,,,,,,0,,NZDJPY-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_FUERTE,,MERCADO_NORMAL+TENDENCIA_BAJISTA+TENDENCIA_FUERTE+TENDENCIA_LIMPIA,,
FAMILIA_TENDENCIA,FAMILIA_TENDENCIA|REVERSIÓN|BAJISTA_FUERTE,11,1,10,9.09,-2.2,DEBIL,MUY_BAJA,35.0,18.47,51.53,False,11,,,,,,0,,NZDJPY-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_FUERTE,,MERCADO_NORMAL+TENDENCIA_BAJISTA+TENDENCIA_FUERTE+TENDENCIA_LIMPIA,,
FIRMA_EVIDENCIAS_EXACTA,FIRMA_EVIDENCIAS_EXACTA|ALCISTA_NORMAL+CALL+CONTINUACIÓN+IMPULSO_ALCISTA_FUERTE+MERCADO_NORMAL+TENDENCIA+TENDENCIA_ALCISTA,10,7,3,70.0,1.64,FAVORABLE,MUY_BAJA,56.17,38.7,73.63,False,10,,,,,,0,,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|NZDCHF-OTC|REVERSIÓN,10,7,3,70.0,1.64,FAVORABLE,MUY_BAJA,56.17,38.7,73.63,False,10,,,,,,0,,NZDCHF-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_NORMAL,,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
CONTEXTO_TECNICO,CONTEXTO_TECNICO|PUT|REACCIÓN_ZONA|TENDENCIA|ALCISTA_NORMAL,10,5,5,50.0,0.0,NEUTRO,MUY_BAJA,49.5,31.9,67.1,False,10,,,,,,0,,EURUSD-OTC,put,REACCIÓN_ZONA,TENDENCIA,ALCISTA_NORMAL,RECHAZO_VENDEDOR_CONFIRMADO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
MERCADO_EVIDENCIAS,MERCADO_EVIDENCIAS|MERCADO_NORMAL+SCORE_MERCADO_ALTO+TENDENCIA_ALCISTA,10,3,7,30.0,-2.05,DEBIL,MUY_BAJA,42.83,25.41,60.25,False,10,,,,,,0,,LUNA-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+SCORE_MERCADO_ALTO+TENDENCIA_ALCISTA,,
SETUP_MERCADO,SETUP_MERCADO|REVERSIÓN+SWEEP_BAJISTA+SWEEP_SIMPLE|MERCADO_NORMAL+TENDENCIA_ALCISTA,10,2,8,20.0,-2.05,DEBIL,MUY_BAJA,39.5,22.29,56.71,False,10,,,,,,0,,USDTHB-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
PA_MERCADO,PA_MERCADO|IMPULSO_BAJISTA_MEDIO|MERCADO_NORMAL+TENDENCIA_BAJISTA+TENDENCIA_FUERTE,10,1,9,10.0,-2.05,DEBIL,MUY_BAJA,36.17,19.25,53.08,False,10,,,,,,0,,USDTHB-OTC,call,REVERSIÓN,TENDENCIA,BAJISTA_FUERTE,IMPULSO_BAJISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_BAJISTA+TENDENCIA_FUERTE,,
PA_MERCADO,PA_MERCADO|IMPULSO_BAJISTA_MEDIO+RECHAZO_VENDEDOR_HISTORICO|MERCADO_NORMAL+TENDENCIA_BAJISTA,9,7,2,77.78,1.89,FAVORABLE,MUY_BAJA,58.1,40.45,75.76,False,9,,,,,,0,,LTCUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_MEDIO+RECHAZO_VENDEDOR_HISTORICO,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|MANAUSD-OTC|PUT|CONTINUACIÓN|TENDENCIA|BAJISTA_NORMAL,9,7,2,77.78,1.89,FAVORABLE,MUY_BAJA,58.1,40.45,75.76,False,9,,,,,,0,,MANAUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_ALCISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
PA_SETUP_MERCADO,PA_SETUP_MERCADO|IMPULSO_ALCISTA_FUERTE|CONTINUACION+CONTINUACION_SIMPLE+CONTINUACIÓN|MERCADO_NORMAL+TENDENCIA_ALCISTA,9,6,3,66.67,1.3,FAVORABLE,MUY_BAJA,54.66,36.84,72.47,False,9,,,,,,0,,COFFEE-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
PA_MERCADO,PA_MERCADO|IMPULSO_BAJISTA_FUERTE|MERCADO_NORMAL+TENDENCIA_BAJISTA,9,5,4,55.56,0.0,NEUTRO,MUY_BAJA,51.21,33.32,69.09,False,9,,,,,,0,,NZDJPY-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_BAJISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
PA_DIRECCION,PA_DIRECCION|IMPULSO_ALCISTA_FUERTE|PUT,9,5,4,55.56,0.0,NEUTRO,MUY_BAJA,51.21,33.32,69.09,False,9,,,,,,0,,MANAUSD-OTC,put,CONTINUACIÓN,TENDENCIA,BAJISTA_NORMAL,IMPULSO_ALCISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_BAJISTA,,
CLAVE_ESPECIFICA,CLAVE_ESPECIFICA|AIG-OTC|PUT|REVERSIÓN|TENDENCIA|ALCISTA_NORMAL,9,5,4,55.56,0.0,NEUTRO,MUY_BAJA,51.21,33.32,69.09,False,9,,,,,,0,,AIG-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_FUERTE,MERCADO_NORMAL+TENDENCIA_ALCISTA,,
PA_MERCADO,PA_MERCADO|IMPULSO_ALCISTA_MEDIO|MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_DEBIL,9,5,4,55.56,0.0,NEUTRO,MUY_BAJA,51.21,33.32,69.09,False,9,,,,,,0,,LUNA-OTC,call,CONTINUACIÓN,TENDENCIA,ALCISTA_DEBIL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_DEBIL,,
ACTIVO_FAMILIA,ACTIVO_FAMILIA|MANAUSD-OTC|REVERSIÓN,9,5,4,55.56,0.0,NEUTRO,MUY_BAJA,51.21,33.32,69.09,False,9,,,,,,0,,MANAUSD-OTC,put,REVERSIÓN,TENDENCIA,ALCISTA_NORMAL,IMPULSO_ALCISTA_MEDIO,MERCADO_NORMAL+TENDENCIA_ALCISTA+TENDENCIA_LIMPIA,,
