activo,fecha,direccion,patron,puntaje,resultado,precio_entrada,precio_cierre
SP500-OTC,1782072420,call,continuacion alcista simple,14,WIN,7610.703075,7613.979555
SP500-OTC,1782072480,call,continuacion alcista simple,14,WIN,7613.979555,7616.560335
SP500-OTC,1782072540,call,continuacion alcista simple,14,LOSS,7616.560335,7612.993755
SP500-OTC,1782072600,put,continuacion bajista simple,14,WIN,7612.993755,7607.108065
SP500-OTC,1782072660,put,continuacion bajista simple,14,LOSS,7607.108065,7612.944375
SP500-OTC,1782072720,call,continuacion alcista simple,14,WIN,7612.944375,7614.660755
SP500-OTC,1782072780,call,continuacion alcista simple,14,LOSS,7614.660755,7611.727465
SP500-OTC,1782072840,put,continuacion bajista simple,14,LOSS,7611.727465,7612.905535
SP500-OTC,1782072900,call,reaccion compradora simple,18,LOSS,7612.905535,7612.756605
SP500-OTC,1782073020,call,continuacion alcista simple,14,LOSS,7613.972745,7613.498055
SP500-OTC,1782073260,put,continuacion bajista simple,14,LOSS,7610.058885,7611.038575
SP500-OTC,1782073320,call,reaccion compradora simple,18,WIN,7611.038575,7612.833415
SP500-OTC,1782073380,call,reaccion compradora simple,18,LOSS,7612.833415,7608.944925
SP500-OTC,1782073440,put,continuacion bajista simple,14,LOSS,7608.944925,7612.524155
SP500-OTC,1782073500,call,continuacion alcista simple,14,LOSS,7612.524155,7610.483185
SP500-OTC,1782073560,put,continuacion bajista simple,14,WIN,7610.483185,7605.869795
SP500-OTC,1782073620,put,continuacion bajista simple,14,LOSS,7605.869795,7608.775245
SP500-OTC,1782073680,call,continuacion alcista simple,14,WIN,7608.775245,7612.717385
SP500-OTC,1782073740,call,continuacion alcista simple,14,LOSS,7612.717385,7610.999595
SP500-OTC,1782073800,put,continuacion bajista simple,14,LOSS,7610.999595,7614.303085
SP500-OTC,1782073860,call,continuacion alcista simple,14,WIN,7614.303085,7614.606805
SP500-OTC,1782074040,call,continuacion alcista simple,14,LOSS,7615.630135,7615.333155
SP500-OTC,1782074160,put,continuacion bajista simple,14,LOSS,7612.537605,7612.952305
SP500-OTC,1782074280,call,continuacion alcista simple,14,LOSS,7615.682585,7611.662735
SP500-OTC,1782074340,put,continuacion bajista simple,14,WIN,7611.662735,7609.216135
SP500-OTC,1782074400,put,continuacion bajista simple,14,LOSS,7609.216135,7612.040595
SP500-OTC,1782074460,call,continuacion alcista simple,14,LOSS,7612.040595,7608.415535
SP500-OTC,1782074520,put,continuacion bajista simple,14,WIN,7608.415535,7602.453365
SP500-OTC,1782074580,put,continuacion bajista simple,14,LOSS,7602.453365,7603.893785
SP500-OTC,1782074640,call,reaccion compradora simple,18,WIN,7603.893785,7606.795395
SP500-OTC,1782074700,call,continuacion alcista simple,14,LOSS,7606.795395,7601.321715
SP500-OTC,1782074760,put,continuacion bajista simple,14,LOSS,7601.321715,7601.376125
SP500-OTC,1782074880,call,continuacion alcista simple,14,WIN,7603.200545,7603.374225
SP500-OTC,1782075000,put,continuacion bajista simple,14,WIN,7599.117555,7595.424895
SP500-OTC,1782075060,put,continuacion bajista simple,14,LOSS,7595.424895,7602.087475
SP500-OTC,1782075120,call,continuacion alcista simple,14,LOSS,7602.087475,7600.290195
SP500-OTC,1782075180,put,continuacion bajista simple,14,WIN,7600.290195,7599.181605
SP500-OTC,1782075300,call,continuacion alcista simple,14,WIN,7601.337385,7603.469615
SP500-OTC,1782075360,call,continuacion alcista simple,14,LOSS,7603.469615,7602.186235
SP500-OTC,1782075480,call,continuacion alcista simple,14,WIN,7606.235835,7607.448755
SP500-OTC,1782075540,call,continuacion alcista simple,14,LOSS,7607.448755,7607.304805
SP500-OTC,1782075660,put,continuacion bajista simple,14,WIN,7602.134555,7600.938085
SP500-OTC,1782075720,put,reaccion vendedora simple,18,WIN,7600.938085,7599.002035
SP500-OTC,1782075780,put,continuacion bajista simple,14,WIN,7599.002035,7595.451065
SP500-OTC,1782075840,put,continuacion bajista simple,14,LOSS,7595.451065,7596.040175
SP500-OTC,1782076020,call,continuacion alcista simple,14,WIN,7601.118625,7605.513045
SP500-OTC,1782076080,call,continuacion alcista simple,14,LOSS,7605.513045,7603.700625
SP500-OTC,1782076140,put,continuacion bajista simple,14,WIN,7603.700625,7600.570735
SP500-OTC,1782076200,put,continuacion bajista simple,14,WIN,7600.570735,7595.963265
SP500-OTC,1782076260,put,continuacion bajista simple,14,WIN,7595.963265,7595.411005
SP500-OTC,1782076320,put,reaccion vendedora simple,18,LOSS,7595.411005,7597.203115
SP500-OTC,1782076380,call,reaccion compradora simple,18,WIN,7597.203115,7602.836715
SP500-OTC,1782076440,call,continuacion alcista simple,14,LOSS,7602.836715,7602.149505
SP500-OTC,1782076680,call,continuacion alcista simple,14,WIN,7606.482325,7609.283255
SP500-OTC,1782076740,call,continuacion alcista simple,14,WIN,7609.283255,7610.349585
SP500-OTC,1782076800,call,continuacion alcista simple,14,WIN,7610.349585,7611.296645
SP500-OTC,1782076860,call,reaccion compradora simple,18,WIN,7611.296645,7614.918925
SP500-OTC,1782076920,call,continuacion alcista simple,14,LOSS,7614.918925,7613.430175
SP500-OTC,1782076980,put,continuacion bajista simple,14,WIN,7613.430175,7612.370725
SP500-OTC,1782077040,put,reaccion vendedora simple,18,LOSS,7612.370725,7615.028635
SP500-OTC,1782077100,call,continuacion alcista simple,14,LOSS,7615.028635,7610.793685
SP500-OTC,1782077160,put,continuacion bajista simple,14,WIN,7610.793685,7607.263205
SP500-OTC,1782077220,put,continuacion bajista simple,14,LOSS,7607.263205,7612.764205
SP500-OTC,1782077280,call,continuacion alcista simple,14,LOSS,7612.764205,7611.561395
SP500-OTC,1782077340,put,reaccion vendedora simple,18,LOSS,7611.561395,7613.078495
SP500-OTC,1782077400,call,continuacion alcista simple,14,WIN,7613.078495,7614.880885
SP500-OTC,1782077460,call,continuacion alcista simple,14,LOSS,7614.880885,7608.870555
SP500-OTC,1782077520,put,continuacion bajista simple,14,LOSS,7608.870555,7611.990975
SP500-OTC,1782077580,call,continuacion alcista simple,14,LOSS,7611.990975,7602.692415
SP500-OTC,1782077640,put,continuacion bajista simple,14,WIN,7602.692415,7602.657545
SP500-OTC,1782077760,call,continuacion alcista simple,14,WIN,7604.754065,7612.803895
SP500-OTC,1782077820,call,continuacion alcista simple,14,LOSS,7612.803895,7611.206555
SP500-OTC,1782077880,put,continuacion bajista simple,14,WIN,7611.206555,7608.344815
SP500-OTC,1782077940,put,reaccion vendedora simple,18,LOSS,7608.344815,7609.059615
SP500-OTC,1782078000,call,reaccion compradora simple,18,WIN,7609.059615,7610.620975
SP500-OTC,1782078060,call,reaccion compradora simple,18,WIN,7610.620975,7613.933995
SP500-OTC,1782078120,call,continuacion alcista simple,14,LOSS,7613.933995,7612.357955
SP500-OTC,1782078180,put,continuacion bajista simple,14,LOSS,7612.357955,7615.617975
SP500-OTC,1782078240,call,continuacion alcista simple,14,WIN,7615.617975,7618.834815
SP500-OTC,1782078300,call,continuacion alcista simple,14,LOSS,7618.834815,7618.327865
SP500-OTC,1782078360,put,reaccion vendedora simple,18,WIN,7618.327865,7615.953375
SP500-OTC,1782078420,put,continuacion bajista simple,14,WIN,7615.953375,7612.868795
SP500-OTC,1782078480,put,continuacion bajista simple,14,WIN,7612.868795,7608.430075
SP500-OTC,1782078540,put,continuacion bajista simple,14,LOSS,7608.430075,7610.913055
SP500-OTC,1782078600,call,continuacion alcista simple,14,WIN,7610.913055,7613.092705
SP500-OTC,1782078660,call,continuacion alcista simple,14,WIN,7613.092705,7614.952205
SP500-OTC,1782078720,call,continuacion alcista simple,14,LOSS,7614.952205,7613.107175
SP500-OTC,1782078780,put,reaccion vendedora simple,18,LOSS,7613.107175,7616.224745
SP500-OTC,1782078840,call,continuacion alcista simple,14,LOSS,7616.224745,7612.965945
SP500-OTC,1782078900,put,continuacion bajista simple,14,WIN,7612.965945,7612.200485
SP500-OTC,1782078960,put,continuacion bajista simple,14,LOSS,7612.200485,7615.300395
SP500-OTC,1782079020,call,continuacion alcista simple,14,WIN,7615.300395,7616.387745
SP500-OTC,1782079080,call,reaccion compradora simple,18,LOSS,7616.387745,7616.370535
SP500-OTC,1782079200,put,continuacion bajista simple,14,LOSS,7615.638915,7620.283325
SP500-OTC,1782079260,call,continuacion alcista simple,14,WIN,7620.283325,7621.068495
SP500-OTC,1782079440,put,continuacion bajista simple,14,WIN,7619.476355,7612.809055
SP500-OTC,1782079500,put,continuacion bajista simple,14,LOSS,7612.809055,7614.930345
SP500-OTC,1782079560,call,continuacion alcista simple,14,LOSS,7614.930345,7613.260745
SP500-OTC,1782079620,put,continuacion bajista simple,14,LOSS,7613.260745,7616.200235
SP500-OTC,1782079680,call,continuacion alcista simple,14,WIN,7616.200235,7618.187935
SP500-OTC,1782079740,call,continuacion alcista simple,14,LOSS,7618.187935,7617.281655
SP500-OTC,1782079860,put,continuacion bajista simple,14,LOSS,7613.703765,7615.958525
SP500-OTC,1782079920,call,continuacion alcista simple,14,WIN,7615.958525,7620.063235
SP500-OTC,1782079980,call,continuacion alcista simple,14,LOSS,7620.063235,7618.174025
SP500-OTC,1782080040,put,continuacion bajista simple,14,WIN,7618.174025,7616.164425
SP500-OTC,1782080100,put,continuacion bajista simple,14,WIN,7616.164425,7614.812685
SP500-OTC,1782080220,put,continuacion bajista simple,14,LOSS,7608.450165,7610.477145
SP500-OTC,1782080280,call,continuacion alcista simple,14,WIN,7610.477145,7613.978715
SP500-OTC,1782080340,call,continuacion alcista simple,14,WIN,7613.978715,7615.265055
SP500-OTC,1782080400,call,continuacion alcista simple,14,LOSS,7615.265055,7613.847415
SP500-OTC,1782080460,put,reaccion vendedora simple,18,WIN,7613.847415,7612.449145
SP500-OTC,1782080520,put,reaccion vendedora simple,18,WIN,7612.449145,7612.114455
SP500-OTC,1782080700,call,continuacion alcista simple,14,LOSS,7614.633355,7614.094125
SP500-OTC,1782080760,put,continuacion bajista simple,14,WIN,7614.094125,7613.683135
SP500-OTC,1782080940,call,continuacion alcista simple,14,WIN,7613.249545,7617.309305
SP500-OTC,1782081000,call,continuacion alcista simple,14,LOSS,7617.309305,7615.875065
SP500-OTC,1782081060,put,reaccion vendedora simple,18,LOSS,7615.875065,7617.178225
SP500-OTC,1782081120,call,continuacion alcista simple,14,WIN,7617.178225,7617.854775
SP500-OTC,1782081240,call,continuacion alcista simple,14,LOSS,7627.437755,7627.338735
SP500-OTC,1782081360,call,continuacion alcista simple,14,WIN,7631.419315,7632.561555
SP500-OTC,1782081420,call,continuacion alcista simple,14,LOSS,7632.561555,7629.193845
SP500-OTC,1782081480,put,continuacion bajista simple,14,LOSS,7629.193845,7631.076225
SP500-OTC,1782081540,call,reaccion compradora simple,18,LOSS,7631.076225,7629.285545
SP500-OTC,1782081600,put,reaccion vendedora simple,18,LOSS,7629.285545,7629.300405
SP500-OTC,1782081720,put,continuacion bajista simple,14,WIN,7627.400525,7625.111635
SP500-OTC,1782081780,put,continuacion bajista simple,14,WIN,7625.111635,7623.898655
SP500-OTC,1782081840,put,reaccion vendedora simple,18,WIN,7623.898655,7623.611685
SP500-OTC,1782081960,put,continuacion bajista simple,14,LOSS,7621.560115,7621.758215
SP500-OTC,1782082080,put,reaccion vendedora simple,18,WIN,7620.457535,7616.361355
SP500-OTC,1782082140,put,continuacion bajista simple,14,WIN,7616.361355,7615.450265
SP500-OTC,1782082200,put,reaccion vendedora simple,18,WIN,7615.450265,7611.447225
SP500-OTC,1782082260,put,continuacion bajista simple,14,WIN,7611.447225,7610.811895
SP500-OTC,1782082380,put,continuacion bajista simple,14,LOSS,7610.088225,7610.206695
SP500-OTC,1782082500,call,continuacion alcista simple,14,LOSS,7611.569645,7610.065145
SP500-OTC,1782082560,put,continuacion bajista simple,14,LOSS,7610.065145,7612.940175
SP500-OTC,1782082620,call,continuacion alcista simple,14,WIN,7612.940175,7615.379085
SP500-OTC,1782082680,call,continuacion alcista simple,14,WIN,7615.379085,7618.756285
SP500-OTC,1782082740,call,continuacion alcista simple,14,LOSS,7618.756285,7612.632495
SP500-OTC,1782082800,put,continuacion bajista simple,14,WIN,7612.632495,7610.168725
SP500-OTC,1782082860,put,continuacion bajista simple,14,LOSS,7610.168725,7613.026025
SP500-OTC,1782082920,call,continuacion alcista simple,14,LOSS,7613.026025,7607.814265
SP500-OTC,1782082980,put,continuacion bajista simple,14,WIN,7607.814265,7607.125515
SP500-OTC,1782083040,put,reaccion vendedora simple,18,LOSS,7607.125515,7608.594695
SP500-OTC,1782083100,call,continuacion alcista simple,14,WIN,7608.594695,7608.898875
SP500-OTC,1782083220,put,continuacion bajista simple,14,WIN,7604.201495,7603.250795
SP500-OTC,1782083340,call,continuacion alcista simple,14,LOSS,7608.711995,7606.618135
SP500-OTC,1782083400,put,continuacion bajista simple,14,WIN,7606.618135,7601.553345
SP500-OTC,1782083460,put,continuacion bajista simple,14,LOSS,7601.553345,7603.930155
SP500-OTC,1782083520,call,continuacion alcista simple,14,LOSS,7603.930155,7602.046515
SP500-OTC,1782083580,put,continuacion bajista simple,14,WIN,7602.046515,7600.581675
SP500-OTC,1782083640,put,continuacion bajista simple,14,LOSS,7600.581675,7601.007895
SP500-OTC,1782083760,call,reaccion compradora simple,18,LOSS,7603.156465,7603.074555
SP500-OTC,1782083880,call,continuacion alcista simple,14,LOSS,7605.457415,7601.658055
SP500-OTC,1782083940,put,continuacion bajista simple,14,LOSS,7601.658055,7603.329035
SP500-OTC,1782084000,call,continuacion alcista simple,14,LOSS,7603.329035,7602.228025
SP500-OTC,1782084060,put,reaccion vendedora simple,18,LOSS,7602.228025,7608.762415
SP500-OTC,1782084120,call,continuacion alcista simple,14,WIN,7608.762415,7608.918055
SP500-OTC,1782084300,call,continuacion alcista simple,14,LOSS,7611.669745,7611.433935
SP500-OTC,1782084420,put,continuacion bajista simple,14,WIN,7607.325225,7606.183145
SP500-OTC,1782084540,call,continuacion alcista simple,14,LOSS,7607.715995,7607.134025
SP500-OTC,1782084600,put,reaccion vendedora simple,18,LOSS,7607.134025,7611.349335
SP500-OTC,1782084660,call,continuacion alcista simple,14,LOSS,7611.349335,7611.246695
SP500-OTC,1782084780,call,continuacion alcista simple,14,WIN,7614.937765,7616.972775
SP500-OTC,1782084840,call,reaccion compradora simple,18,WIN,7616.972775,7617.398105
SP500-OTC,1782084960,call,continuacion alcista simple,14,LOSS,7621.590345,7616.512495
SP500-OTC,1782085020,put,continuacion bajista simple,14,LOSS,7616.512495,7618.351005
SP500-OTC,1782085080,call,reaccion compradora simple,18,LOSS,7618.351005,7617.796195
SP500-OTC,1782085200,call,continuacion alcista simple,14,LOSS,7619.917645,7619.713035
SP500-OTC,1782085320,call,continuacion alcista simple,14,LOSS,7621.273945,7619.310845
SP500-OTC,1782085380,put,continuacion bajista simple,14,LOSS,7619.310845,7621.976965
SP500-OTC,1782085440,call,continuacion alcista simple,14,LOSS,7621.976965,7619.547225
SP500-OTC,1782085500,put,continuacion bajista simple,14,WIN,7619.547225,7618.274725
SP500-OTC,1782085560,put,continuacion bajista simple,14,LOSS,7618.274725,7621.778395
SP500-OTC,1782085620,call,continuacion alcista simple,14,WIN,7621.778395,7621.995895
SP500-OTC,1782085740,call,continuacion alcista simple,14,LOSS,7627.918575,7627.587695
SP500-OTC,1782085860,call,reaccion compradora simple,18,WIN,7628.233395,7634.688725
SP500-OTC,1782085920,call,continuacion alcista simple,14,LOSS,7634.688725,7632.681315
SP500-OTC,1782085980,put,continuacion bajista simple,14,LOSS,7632.681315,7635.897435
SP500-OTC,1782086040,call,continuacion alcista simple,14,WIN,7635.897435,7637.767175
SP500-OTC,1782086100,call,continuacion alcista simple,14,WIN,7637.767175,7641.027775
SP500-OTC,1782086160,call,continuacion alcista simple,14,LOSS,7641.027775,7637.781105
SP500-OTC,1782086220,put,continuacion bajista simple,14,WIN,7637.781105,7629.634095
SP500-OTC,1782086280,put,continuacion bajista simple,14,WIN,7629.634095,7628.928895
SP500-OTC,1782086340,put,reaccion vendedora simple,18,LOSS,7628.928895,7634.626615
SP500-OTC,1782086400,call,continuacion alcista simple,14,LOSS,7634.626615,7632.396365
SP500-OTC,1782086460,put,continuacion bajista simple,14,WIN,7632.396365,7632.137665
SP500-OTC,1782086580,call,continuacion alcista simple,14,WIN,7635.497065,7637.885415
SP500-OTC,1782086640,call,continuacion alcista simple,14,WIN,7637.885415,7640.056635
SP500-OTC,1782086700,call,continuacion alcista simple,14,WIN,7640.056635,7640.186225
UK100-OTC,1782029940,put,continuacion bajista simple,14,LOSS,10343.162555,10346.136405
UK100-OTC,1782030000,call,continuacion alcista simple,14,LOSS,10346.136405,10344.279575
UK100-OTC,1782030060,put,reaccion vendedora simple,18,LOSS,10344.279575,10345.078365
UK100-OTC,1782030120,call,reaccion compradora simple,18,LOSS,10345.078365,10342.466665
UK100-OTC,1782030180,put,continuacion bajista simple,14,WIN,10342.466665,10342.105275
UK100-OTC,1782030300,call,continuacion alcista simple,14,LOSS,10343.662085,10343.646865
UK100-OTC,1782030420,call,continuacion alcista simple,14,WIN,10347.786595,10352.341915
UK100-OTC,1782030480,call,continuacion alcista simple,14,LOSS,10352.341915,10347.030015
UK100-OTC,1782030540,put,continuacion bajista simple,14,LOSS,10347.030015,10348.127665
UK100-OTC,1782030600,call,reaccion compradora simple,18,WIN,10348.127665,10349.138365
UK100-OTC,1782030780,put,continuacion bajista simple,14,LOSS,10344.188715,10350.556445
UK100-OTC,1782030840,call,continuacion alcista simple,14,LOSS,10350.556445,10346.881985
UK100-OTC,1782030900,put,continuacion bajista simple,14,WIN,10346.881985,10346.773075
UK100-OTC,1782031020,put,reaccion vendedora simple,18,LOSS,10346.506975,10350.606785
UK100-OTC,1782031080,call,continuacion alcista simple,14,WIN,10350.606785,10353.601005
UK100-OTC,1782031140,call,continuacion alcista simple,14,WIN,10353.601005,10355.629985
UK100-OTC,1782031200,call,continuacion alcista simple,14,WIN,10355.629985,10356.051295
UK100-OTC,1782031320,call,continuacion alcista simple,14,WIN,10359.310665,10359.381325
UK100-OTC,1782031440,call,reaccion compradora simple,18,LOSS,10360.095715,10356.779425
UK100-OTC,1782031500,put,continuacion bajista simple,14,LOSS,10356.779425,10359.930335
UK100-OTC,1782031560,call,continuacion alcista simple,14,WIN,10359.930335,10361.093645
UK100-OTC,1782031620,call,continuacion alcista simple,14,WIN,10361.093645,10364.163375
