tipo,activo,fecha,direccion,patron,puntaje,prioridad,score_final,consenso,nivel_consenso,ajuste_consenso,razones_consenso,calidad,rsi,tipo_mercado,calidad_mercado,score_mercado,estado_tendencia,fuerza_tendencia,direccion_tendencia,accion_precio,razon_accion_precio,pa_tipo,pa_direccion,pa_fuerza,pa_razon,base_estrategia,riesgos_base,fortalezas_base,ruptura_confirmada,tipo_ruptura,razon_ruptura,tipo_setup,calidad_setup,modo_entrada_setup,puntaje_extra_setup,riesgo_extra_setup,balance_setup,a_favor_tendencia,razones_setup,idx_senal,idx_entrada,motivo_ejecucion,espera_velas,fase4_evaluada,fase4_permitir_operacion,fase4_modo,fase4_confianza,fase4_decision,fase4_debe_bloquear,fase4_motivo,resultado,precio_entrada,precio_cierre,movimiento,distancia_resultado,excursion_favor,excursion_contra,fuerza_cierre_siguiente,open_siguiente,close_siguiente,high_siguiente,low_siguiente,razon
binary,GBPUSD-OTC,1782593100,put,liquidity sweep bajista,35,4,214,36,MUY_BAJO,-15,base media | PA sin contexto claro | contra tendencia | mercado normal | sweep observado,A+,60.68,TENDENCIA_ALCISTA,NORMAL,60,ALCISTA_NORMAL,68.05,ALCISTA,RECHAZO_VENDEDOR_RESISTENCIA,acción precio: rechazo vendedor en resistencia,SIN_CONTEXTO_CLARO,NEUTRA,0,,DEBIL,SIN_CONTEXTO_CLARO|CONTRA_TENDENCIA|SWEEP_SIN_CONFIRMACION_PA,FUERZA_TENDENCIA_ALTA,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,REVERSION_BAJISTA,PREMIUM,DIRECTA,11,2,33,False,PUT ubicado cerca de resistencia | rechazo vendedor detectado | setup basado en barrida de liquidez | sweep bajista con resistencia/rechazo: reversión válida | price action sin contexto claro | mercado normal operable,1365,1366,entrada confirmada por impulso bajista,1,True,False,BACKTEST,65.0,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,LOSS,1.347455,1.347685,0.00023,-0.00023,0.00029,0.00025,0.4074,1.347465,1.347685,1.347705,1.347165,"ESTRATEGIA: liquidity sweep bajista, liquidity sweep bajista: barrida de máximos | vela roja confirma rechazo | mecha superior dominante | cierre en zona baja de la vela | barrida con exceso suficiente | rango de vela válido | cierre actual confirma presión bajista | estructura inmediata rechaza máximos | score_sweep=90, barrida de máximos con rechazo, presión: presión alcista reciente, RSI: 60.68, rechazo en zona de resistencia, rechazo vendedor por recuperación fallida, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 60, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 68.05, VALIDACIÓN MERCADO: tendencia sucia: sweep permitido solo con agotamiento, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: rechazo vendedor en resistencia, RUPTURA: sin ruptura confirmada de soporte"
binary,TESLA-OTC,1782592860,put,reacción vendedora en resistencia,31,4,170,62,MEDIO,0,base media | price action a favor | PA confirmado | contra tendencia | mercado normal | score mercado bajo,A+,68.07,TENDENCIA_ALCISTA,NORMAL,57,ALCISTA_NORMAL,58.46,ALCISTA,RECHAZO_VENDEDOR_RESISTENCIA,acción precio: rechazo vendedor en resistencia,AGOTAMIENTO_ALCISTA_CONFIRMADO,PUT,0.35,agotamiento alcista confirmado: resistencia + avance cansado + mechas superiores,MEDIA,CONTRA_TENDENCIA,PA_A_FAVOR_PUT|AGOTAMIENTO_ALCISTA_CONFIRMADO|REACCION_CONFIRMADA,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,RECHAZO_BAJISTA,PREMIUM,DIRECTA,9,0,31,False,PUT ubicado cerca de resistencia | rechazo vendedor detectado | price action profesional confirma rechazo/agottamiento | mercado normal operable,1367,1367,setup de rechazo premium entra directo,0,True,False,BACKTEST,40.5,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,WIN,371.136085,370.604925,-0.53116,0.53116,0.82071,0.02583,0.5336,371.056615,370.604925,371.161915,370.315375,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido por price action profesional: agotamiento alcista confirmado: resistencia + avance cansado + mechas superiores, precio reaccionando en resistencia, presión: presión alcista reciente, RSI: 68.07, rechazo vendedor por recuperación fallida, liquidity sweep bajista: barrida de máximos | vela roja confirma rechazo | mecha superior dominante | cierre en zona baja de la vela | barrida con exceso suficiente | rango de vela válido | cierre actual confirma presión bajista | estructura inmediata rechaza máximos | score_sweep=90, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 57, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 58.46, VALIDACIÓN MERCADO: PUT contra tendencia permitido por agotamiento alcista, ZONA SR: PUT permitido: cerca de resistencia, ACCION PRECIO: acción precio: rechazo vendedor en resistencia, RUPTURA: sin ruptura confirmada de soporte"
binary,COCOA-OTC,1782593820,put,pullback bajista a EMA,25,3,107,49,BAJO,-8,base media | PA sin contexto claro | tendencia a favor | mercado normal | score mercado bajo | pullback bajista en revisión,A,40.35,TENDENCIA_BAJISTA,NORMAL,57,BAJISTA_NORMAL,60.32,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,MEDIA,PUT_SOPORTE_SIN_RUPTURA|SIN_CONTEXTO_CLARO,TENDENCIA_A_FAVOR|PULLBACK_CON_TENDENCIA_VALIDA,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CONTINUACION,BUENA,DIRECTA,9,2,23,True,rechazo vendedor detectado | continuación a favor de tendencia | tendencia con fuerza suficiente | price action sin contexto claro | mercado normal operable,1383,1383,entrada directa permitida por setup,0,True,True,BACKTEST,45.85,NEUTRA,False,Operación permitida por configuración actual.,WIN,5562.402125,5561.522735,-0.87939,0.87939,0.87939,14.51709,0.0628,5562.490245,5561.522735,5576.919215,5561.522735,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión neutral, RSI: 40.35, rechazo vendedor por recuperación fallida, calidad A, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 57, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 60.32, VALIDACIÓN MERCADO: tendencia sucia: pullback bajista permitido con puntaje alto, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,TESLA-OTC,1782594240,put,CHOCH bajista,21,3,141,89,ALTO,12,base media | price action a favor | impulso fuerte | tendencia a favor | mercado normal | riesgo mercado bajo,A,42.86,TENDENCIA_BAJISTA,NORMAL,58,BAJISTA_NORMAL,62.83,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,IMPULSO_BAJISTA_FUERTE,PUT,0.695,impulso bajista fuerte: mayoría de velas rojas con cuerpo real,FUERTE,PUT_SOPORTE_SIN_RUPTURA,PA_A_FAVOR_PUT|IMPULSO_BAJISTA_FUERTE|TENDENCIA_A_FAVOR|CHOCH_CON_PA_A_FAVOR,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CHOCH_BAJISTA,BUENA,DIRECTA,5,0,24,True,setup de cambio de estructura | CHOCH con price action profesional a favor | price action muestra impulso fuerte | mercado normal operable,1390,1390,PA profesional bajista confirma entrada directa,0,True,True,BACKTEST,67.5,NEUTRA,False,Operación permitida por configuración actual.,WIN,366.457055,365.414615,-1.04244,1.04244,1.2333,0.04236,0.8299,366.473225,365.414615,366.499415,365.223755,"ESTRATEGIA: CHOCH bajista, CHOCH bajista confirmado: ruptura con cuerpo, EMA favorece venta, CHOCH con contexto confirmado, rechazo histórico: sin rechazo histórico dominante, presión: presión bajista reciente, patrón contexto: patrón bajista sin contexto suficiente, RSI: 42.86, price action profesional favorece PUT: impulso bajista fuerte: mayoría de velas rojas con cuerpo real, micro contexto: impulso bajista, calidad A, sin historial suficiente, CHOCH cerca de soporte sin ruptura: penalizado, no bloqueado, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 58, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 62.83, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,TESLA-OTC,1782594480,call,liquidity sweep alcista,27,4,200,23,MUY_BAJO,-15,base media | price action en contra | impulso fuerte | PA fuerza alta | contra tendencia | mercado normal | riesgo mercado bajo | CALL cerca de resistencia sin ruptura | sweep observado,A+,41.37,TENDENCIA_BAJISTA,NORMAL,72,BAJISTA_NORMAL,60.21,BAJISTA,CALL_RESISTENCIA_CERCA_SIN_RUPTURA,acción precio: CALL con resistencia cerca; decisión delegada a zonas,IMPULSO_BAJISTA_FUERTE,PUT,0.79,impulso bajista fuerte: mayoría de velas rojas con cuerpo real,DEBIL,CALL_RESISTENCIA_SIN_RUPTURA|PA_CONTRA_CALL|CONTRA_TENDENCIA,IMPULSO_BAJISTA_FUERTE,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,SWEEP_ALCISTA,BUENA,ESPERAR_RUPTURA,7,4,25,False,CALL cerca de resistencia: requiere ruptura o impulso | rechazo comprador detectado | setup basado en barrida de liquidez | sweep contra tendencia sin confirmación completa | price action muestra impulso fuerte | mercado normal operable,1392,1394,entrada confirmada por impulso alcista,2,True,False,BACKTEST,43.2,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,WIN,364.360745,365.033055,0.67231,0.67231,1.01169,0.05756,0.587,364.405445,365.033055,365.372435,364.303185,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos | vela verde confirma rechazo | mecha inferior dominante | cierre en zona alta de la vela | barrida con exceso suficiente | rango de vela válido | cuerpo de vela suficiente | cierre actual confirma presión alcista | estructura inmediata rechaza mínimos | score_sweep=100, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 41.37, rechazo comprador fuerte, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 72, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 60.21, VALIDACIÓN MERCADO: sweep contra tendencia permitido por barrida/rechazo fuerte, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,US2000-OTC,1782594540,put,reacción vendedora en resistencia,27,4,168,70,MEDIO,0,base media | price action a favor | PA confirmado | contra tendencia | mercado normal | riesgo mercado bajo,A+,46.69,TENDENCIA_ALCISTA,NORMAL,58,ALCISTA_NORMAL,59.25,ALCISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,RECHAZO_VENDEDOR_CONFIRMADO,PUT,0.661,rechazo vendedor confirmado: resistencia + rechazo + vela de confirmación | impulso alcista fuerte: mayoría de velas verdes con cuerpo real,MEDIA,PUT_SOPORTE_SIN_RUPTURA|CONTRA_TENDENCIA,PA_A_FAVOR_PUT|RECHAZO_VENDEDOR_CONFIRMADO|REACCION_CONFIRMADA,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,INDEFINIDO,PREMIUM,DIRECTA,6,0,27,False,PUT ubicado cerca de resistencia | price action profesional confirma rechazo/agottamiento | mercado normal operable,1394,1394,PA profesional bajista confirma entrada directa,0,True,False,BACKTEST,45.4,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,WIN,2996.015,2993.415,-2.6,2.6,2.87,0.41,0.7683,2995.935,2993.415,2996.425,2993.145,"ESTRATEGIA: reacción vendedora en resistencia, PUT válido por price action profesional: rechazo vendedor confirmado: resistencia + rechazo + vela de confirmación | impulso alcista fuerte: mayoría de velas verdes con cuerpo real, precio reaccionando en resistencia, presión: presión alcista reciente, RSI: 46.69, envolvente bajista, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 58, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 59.25, VALIDACIÓN MERCADO: PUT contra tendencia permitido por agotamiento alcista, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,GBPCHF-OTC,1782594900,put,CHOCH bajista,25,4,158,97,PREMIUM,20,base media | price action a favor | impulso fuerte | PA fuerza alta | tendencia a favor | tendencia fuerte | mercado normal | riesgo mercado bajo,A+,38.64,TENDENCIA_BAJISTA,NORMAL,73,BAJISTA_FUERTE,78.3,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,IMPULSO_BAJISTA_FUERTE,PUT,0.714,impulso bajista fuerte: mayoría de velas rojas con cuerpo real,FUERTE,PUT_SOPORTE_SIN_RUPTURA,PA_A_FAVOR_PUT|IMPULSO_BAJISTA_FUERTE|TENDENCIA_A_FAVOR|FUERZA_TENDENCIA_ALTA|CHOCH_CON_PA_A_FAVOR,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CHOCH_BAJISTA,PREMIUM,DIRECTA,7,0,28,True,PUT ubicado cerca de resistencia | setup de cambio de estructura | CHOCH con price action profesional a favor | price action muestra impulso fuerte | mercado normal operable,1402,1402,PA profesional bajista confirma entrada directa,0,True,True,BACKTEST,67.5,NEUTRA,False,Operación permitida por configuración actual.,WIN,1.073585,1.073575,-1e-05,1e-05,6e-05,0.00059,0.0923,1.073635,1.073575,1.074175,1.073525,"ESTRATEGIA: CHOCH bajista, CHOCH bajista confirmado: ruptura con cuerpo, EMA favorece venta, CHOCH con contexto confirmado, rechazo histórico: sin rechazo histórico dominante, presión: presión neutral, patrón contexto: patrón bajista sin contexto suficiente, RSI: 38.64, CHOCH apoyado en resistencia, price action profesional favorece PUT: impulso bajista fuerte: mayoría de velas rojas con cuerpo real, micro contexto: impulso bajista, calidad A+, sin historial suficiente, CHOCH cerca de soporte sin ruptura: penalizado, no bloqueado, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 73, TENDENCIA AVANZADA: BAJISTA_FUERTE fuerza 78.3, VALIDACIÓN MERCADO: CHOCH permitido a favor de tendencia con confirmación, ZONA SR: PUT permitido: cerca de resistencia, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,GBPCHF-OTC,1782594960,put,pullback bajista a EMA,31,4,128,90,PREMIUM,20,base media | price action a favor | impulso fuerte | tendencia a favor | tendencia fuerte | mercado normal | riesgo mercado bajo | pullback bajista en revisión,A+,43.15,TENDENCIA_BAJISTA,NORMAL,68,BAJISTA_FUERTE,74.51,BAJISTA,RECHAZO_VENDEDOR_RESISTENCIA,acción precio: rechazo vendedor en resistencia,IMPULSO_BAJISTA_FUERTE,PUT,0.637,impulso bajista fuerte: mayoría de velas rojas con cuerpo real,FUERTE,,PA_A_FAVOR_PUT|IMPULSO_BAJISTA_FUERTE|TENDENCIA_A_FAVOR|FUERZA_TENDENCIA_ALTA|PULLBACK_CON_TENDENCIA_VALIDA,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CONTINUACION,PREMIUM,DIRECTA,11,0,31,True,rechazo vendedor detectado | continuación a favor de tendencia | tendencia con fuerza suficiente | price action muestra impulso fuerte | mercado normal operable,1403,1403,PA profesional bajista confirma entrada directa,0,True,False,BACKTEST,44.15,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,LOSS,1.073575,1.073845,0.00027,-0.00027,0.00024,0.00045,0.3623,1.073595,1.073845,1.074025,1.073335,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión bajista reciente, RSI: 43.15, rechazo vendedor por recuperación fallida, pin bar bajista, patrón contexto: patrón bajista válido en resistencia con contexto, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 68, TENDENCIA AVANZADA: BAJISTA_FUERTE fuerza 74.51, VALIDACIÓN MERCADO: pullback bajista permitido con filtro reforzado, ZONA SR: zona válida, ACCION PRECIO: acción precio: rechazo vendedor en resistencia, RUPTURA: sin ruptura confirmada de soporte"
binary,GBPUSD-OTC,1782596220,put,pullback bajista a EMA,22,3,107,55,BAJO,-8,base media | PA sin contexto claro | tendencia a favor | mercado normal | pullback bajista en revisión,A,48.72,TENDENCIA_BAJISTA,NORMAL,60,BAJISTA_NORMAL,57.48,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,DEBIL,PUT_SOPORTE_SIN_RUPTURA|SIN_CONTEXTO_CLARO|PULLBACK_TENDENCIA_INSUFICIENTE,TENDENCIA_A_FAVOR,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CONTINUACION,MEDIA,DIRECTA,6,2,20,True,rechazo vendedor detectado | continuación a favor de tendencia | price action sin contexto claro | mercado normal operable,1416,1418,entrada confirmada por impulso bajista,2,True,True,BACKTEST,54.6,NEUTRA,False,Operación permitida por configuración actual.,LOSS,1.345695,1.345875,0.00018,-0.00018,2e-05,0.00052,0.3704,1.345675,1.345875,1.346215,1.345675,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión vendedora por mechas superiores, RSI: 48.72, rechazo vendedor fuerte, calidad A, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista moderada por avance predominante, CALIDAD MERCADO: NORMAL score 60, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 57.48, VALIDACIÓN MERCADO: tendencia sucia: pullback bajista permitido con puntaje alto, ZONA SR: zona válida, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,TESLA-OTC,1782596460,put,pullback bajista a EMA,20,3,107,49,BAJO,-8,base media | PA sin contexto claro | tendencia a favor | mercado normal | score mercado bajo | pullback bajista en revisión,A,49.03,TENDENCIA_BAJISTA,NORMAL,56,BAJISTA_NORMAL,52.28,BAJISTA,PUT_SOPORTE_CERCA_SIN_RUPTURA,acción precio: PUT con soporte cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,DEBIL,PUT_SOPORTE_SIN_RUPTURA|SIN_CONTEXTO_CLARO|PULLBACK_TENDENCIA_INSUFICIENTE,TENDENCIA_A_FAVOR,False,SIN_RUPTURA_SOPORTE,sin ruptura confirmada de soporte,CONTINUACION,MEDIA,ESPERAR_RUPTURA,6,4,18,True,PUT cerca de soporte: requiere ruptura o impulso | rechazo vendedor detectado | continuación a favor de tendencia | price action sin contexto claro | mercado normal operable,1424,1427,entrada confirmada por rechazo bajista,3,True,True,BACKTEST,66.3,NEUTRA,False,Operación permitida por configuración actual.,LOSS,362.763435,363.114145,0.35071,-0.35071,0.14018,0.75447,0.4019,362.754575,363.114145,363.517905,362.623255,"ESTRATEGIA: pullback bajista a EMA, pullback bajista válido, EMA favorece venta, presión: presión bajista reciente, RSI: 49.03, rechazo vendedor fuerte, calidad A, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 56, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 52.28, VALIDACIÓN MERCADO: tendencia sucia: pullback bajista permitido con puntaje alto, ZONA SR: PUT permitido: señal fuerte cerca de soporte, ACCION PRECIO: acción precio: PUT con soporte cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de soporte"
binary,TESLA-OTC,1782597660,call,pullback alcista a EMA,31,4,148,64,MEDIO,0,base media | PA sin contexto claro | tendencia a favor | mercado normal | riesgo mercado bajo | CALL con rechazo en soporte | pullback alcista en revisión,A+,57.99,TENDENCIA_ALCISTA,NORMAL,66,ALCISTA_NORMAL,64.04,ALCISTA,RECHAZO_COMPRADOR_SOPORTE,acción precio: rechazo comprador en soporte,SIN_CONTEXTO_CLARO,NEUTRA,0,,MEDIA,SIN_CONTEXTO_CLARO,TENDENCIA_A_FAVOR|PULLBACK_CON_TENDENCIA_VALIDA,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,CONTINUACION,PREMIUM,DIRECTA,11,2,29,True,CALL ubicado cerca de soporte | rechazo comprador detectado | continuación a favor de tendencia | tendencia con fuerza suficiente | price action sin contexto claro | mercado normal operable,1447,1447,entrada directa permitida por setup,0,True,False,BACKTEST,25.0,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,LOSS,366.262245,365.842985,-0.41926,-0.41926,0.71327,0.41926,0.3684,366.260235,365.842985,366.975515,365.842985,"ESTRATEGIA: pullback alcista a EMA, pullback alcista válido, EMA favorece compra, presión: presión alcista reciente, RSI: 57.99, rechazo comprador fuerte, martillo alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_ALCISTA - tendencia alcista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 66, TENDENCIA AVANZADA: ALCISTA_NORMAL fuerza 64.04, VALIDACIÓN MERCADO: pullback alcista permitido con filtro reforzado, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: rechazo comprador en soporte, RUPTURA: sin ruptura confirmada de resistencia"
binary,RENDERUSD-OTC,1782597900,call,liquidity sweep alcista,29,4,216,36,MUY_BAJO,-15,base media | PA sin contexto claro | tendencia a favor | tendencia débil | mercado normal | CALL cerca de resistencia sin ruptura | sweep observado,A+,56.47,RANGO,NORMAL,64,ALCISTA_DEBIL,43.44,ALCISTA,CALL_RESISTENCIA_CERCA_SIN_RUPTURA,acción precio: CALL con resistencia cerca; decisión delegada a zonas,SIN_CONTEXTO_CLARO,NEUTRA,0,,DEBIL,CALL_RESISTENCIA_SIN_RUPTURA|SIN_CONTEXTO_CLARO|FUERZA_TENDENCIA_BAJA|SWEEP_SIN_CONFIRMACION_PA,TENDENCIA_A_FAVOR,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,SWEEP_ALCISTA,PREMIUM,DIRECTA,4,2,27,True,CALL ubicado cerca de soporte | setup basado en barrida de liquidez | price action sin contexto claro | mercado normal operable,1449,1452,entrada confirmada por rechazo alcista,3,True,False,BACKTEST,34.75,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,WIN,1.555675,1.556625,0.00095,0.00095,0.00112,0.00064,0.2557,1.556175,1.556625,1.556795,1.555035,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos | vela verde confirma rechazo | cierre en zona alta de la vela | rango de vela válido | cuerpo de vela suficiente | cierre actual confirma presión alcista | estructura inmediata rechaza mínimos | score_sweep=70, barrida de mínimos con recuperación confirmada, presión: presión bajista reciente, RSI: 56.47, recuperación en zona de soporte, envolvente alcista, calidad A+, sin historial suficiente, ubicación válida, MERCADO: RANGO - precio lateral o sin avance direccional fuerte, CALIDAD MERCADO: NORMAL score 64, TENDENCIA AVANZADA: ALCISTA_DEBIL fuerza 43.44, VALIDACIÓN MERCADO: rango limpio: sweep permitido, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: CALL con resistencia cerca; decisión delegada a zonas, RUPTURA: sin ruptura confirmada de resistencia"
binary,SUIUSD-OTC,1782600000,call,liquidity sweep alcista,39,4,234,43,MUY_BAJO,-15,base media | PA sin contexto claro | contra tendencia | mercado normal | CALL con rechazo en soporte | sweep observado,A+,42.11,TENDENCIA_BAJISTA,NORMAL,60,BAJISTA_NORMAL,66.53,BAJISTA,RECHAZO_COMPRADOR_SOPORTE,acción precio: rechazo comprador en soporte,SIN_CONTEXTO_CLARO,NEUTRA,0,,DEBIL,SIN_CONTEXTO_CLARO|CONTRA_TENDENCIA|SWEEP_SIN_CONFIRMACION_PA,FUERZA_TENDENCIA_ALTA,False,SIN_RUPTURA_RESISTENCIA,sin ruptura confirmada de resistencia,REVERSION_ALCISTA,PREMIUM,DIRECTA,11,2,37,False,CALL ubicado cerca de soporte | rechazo comprador detectado | setup basado en barrida de liquidez | sweep alcista con soporte/rechazo: reversión válida | price action sin contexto claro | mercado normal operable,1484,1486,entrada confirmada por impulso alcista,2,True,False,BACKTEST,51.2,NEUTRA,True,Operación bloqueada por motor de decisión Fase 4.,WIN,0.630365,0.632375,0.00201,0.00201,0.00246,0.00019,0.7925,0.630275,0.632375,0.632825,0.630175,"ESTRATEGIA: liquidity sweep alcista, liquidity sweep alcista: barrida de mínimos | vela verde confirma rechazo | mecha inferior dominante | cierre en zona alta de la vela | barrida con exceso suficiente | rango de vela válido | cuerpo de vela suficiente | cierre actual confirma presión alcista | estructura inmediata rechaza mínimos | score_sweep=100, barrida de mínimos con recuperación confirmada, presión: presión neutral, RSI: 42.11, recuperación en zona de soporte, rechazo comprador por recuperación, pin bar alcista, patrón contexto: patrón alcista válido en soporte con contexto, calidad A+, sin historial suficiente, ubicación válida, MERCADO: TENDENCIA_BAJISTA - tendencia bajista confirmada por estructura, EMA e impulso, CALIDAD MERCADO: NORMAL score 60, TENDENCIA AVANZADA: BAJISTA_NORMAL fuerza 66.53, VALIDACIÓN MERCADO: tendencia sucia: sweep permitido solo con agotamiento, ZONA SR: CALL permitido: señal fuerte cerca de resistencia, ACCION PRECIO: acción precio: rechazo comprador en soporte, RUPTURA: sin ruptura confirmada de resistencia"
